-0.8159970483104317,0
0.40523378900806434,1
-0.8159970483104317,2
-0.8507524536761469,3
-0.8159970483104317,4
0.40523378900806434,5
-0.8159970483104317,6
-0.8507524536761469,7
-0.8159970483104317,8
0.40523378900806434,9
-0.8159970483104317,10
0.40523378900806434,11
-0.8159970483104317,12
0.40523378900806434,13
-0.8159970483104317,14
0.4107632593023583,15
-0.8159970483104317,16
0.4107632593023583,17
-0.8159970483104317,18
0.4107632593023583,19
-0.8159970483104317,20
0.4107632593023583,21
-0.8159970483104317,22
0.4107632593023583,23
-0.8159970483104317,24
0.4107632593023583,25
-0.8159970483104317,26
0.40523378900806434,27
-0.8159970483104317,28
0.4107632593023583,29
-0.8159970483104317,30
0.4107632593023583,31
-0.8159970483104317,32
0.40523378900806434,33
-0.8159970483104317,34
0.40523378900806434,35
-0.8159970483104317,36
0.40523378900806434,37
-0.8159970483104317,38
0.40523378900806434,39
-0.8159970483104317,40
0.4107632593023583,41
-0.8159970483104317,42
0.4107632593023583,43
-0.8159970483104317,44
0.40523378900806434,45
-0.8159970483104317,46
0.40523378900806434,47
-0.8159970483104317,48
0.4107632593023583,49
-0.8159970483104317,50
0.4107632593023583,51
-0.8159970483104317,52
0.4107632593023583,53
-0.8159970483104317,54
0.40523378900806434,55
-0.8159970483104317,56
0.40523378900806434,57
-0.8159970483104317,58
-0.8159970483104317,59
0.40523378900806434,60
-0.8159970483104317,61
0.4107632593023583,62
-0.8159970483104317,63
0.4107632593023583,64
-0.8159970483104317,65
0.4107632593023583,66
-0.8159970483104317,67
0.40523378900806434,68
-0.8159970483104317,69
0.40523378900806434,70
-0.8159970483104317,71
0.40523378900806434,72
-0.8159970483104317,73
0.40523378900806434,74
-0.8159970483104317,75
0.40523378900806434,76
-0.8159970483104317,77
0.4107632593023583,78
-0.8159970483104317,79
0.40523378900806434,80
-0.8159970483104317,81
0.40523378900806434,82
-0.8159970483104317,83
0.4107632593023583,84
-0.8159970483104317,85
0.40523378900806434,86
-0.8159970483104317,87
0.4107632593023583,88
-0.8159970483104317,89
0.40523378900806434,90
-0.8159970483104317,91
0.40523378900806434,92
-0.8159970483104317,93
0.40523378900806434,94
-0.8159970483104317,95
0.4107632593023583,96
-0.8159970483104317,97
0.40523378900806434,98
-0.8159970483104317,99
0.40523378900806434,100
-0.8159970483104317,101
0.4107632593023583,102
-0.8159970483104317,103
0.40523378900806434,104
-0.8159970483104317,105
-0.8159970483104317,106
0.40523378900806434,107
-0.8159970483104317,108
0.4107632593023583,109
-0.8159970483104317,110
0.4107632593023583,111
-0.8159970483104317,112
0.4107632593023583,113
-0.8159970483104317,114
0.4107632593023583,115
-0.8159970483104317,116
0.40523378900806434,117
-0.8159970483104317,118
0.40523378900806434,119
-0.8159970483104317,120
0.4107632593023583,121
-0.8159970483104317,122
0.4107632593023583,123
-0.8159970483104317,124
0.40523378900806434,125
-0.8159970483104317,126
0.40523378900806434,127
-0.8159970483104317,128
0.4107632593023583,129
-0.8159970483104317,130
0.4107632593023583,131
-0.8159970483104317,132
0.4107632593023583,133
-0.8159970483104317,134
0.40523378900806434,135
-0.8159970483104317,136
0.4107632593023583,137
