1.0102138220528065,0.2861830218538323,0
0.31075552573789855,-0.9414227658506286,1
0.2639410546488697,-0.9644879031538032,2
-0.9633993509637775,-0.263117884550658,3
0.2639410546488697,-0.9644879031538032,4
-0.9633993509637775,-0.263117884550658,5
0.2639410546488697,-0.9644879031538032,6
-0.9633993509637775,-0.263117884550658,7
-0.2639410546488696,0.9644879031538028,8
0.9633993509637777,0.2631178845506577,9
-0.2639410546488696,0.9644879031538028,10
-0.9633993509637775,-0.263117884550658,11
-0.9165848798747487,-0.24005274724748338,12
0.31075552573789855,-0.9414227658506286,13
1.0102138220528065,0.2861830218538323,14
0.31075552573789855,-0.9414227658506286,15
1.0102138220528065,0.2861830218538323,16
0.31075552573789855,-0.9414227658506286,17
-0.9165848798747487,-0.24005274724748338,18
-0.21712658355984074,0.9875530404569774,19
-0.9165848798747487,-0.24005274724748338,20
-0.21712658355984074,0.9875530404569774,21
1.0102138220528065,0.2861830218538323,22
-0.21712658355984074,0.9875530404569774,23
-0.9165848798747487,-0.24005274724748338,24
-0.9633993509637775,-0.263117884550658,25
0.2639410546488697,-0.9644879031538032,26
0.9633993509637777,0.2631178845506577,27
0.2639410546488697,-0.9644879031538032,28
0.31075552573789855,-0.9414227658506286,29
1.0102138220528065,0.2861830218538323,30
-0.21712658355984074,0.9875530404569774,31
-0.2639410546488696,0.9644879031538028,32
0.9633993509637777,0.2631178845506577,33
1.0102138220528065,0.2861830218538323,34
0.9633993509637777,0.2631178845506577,35
0.2639410546488697,-0.9644879031538032,36
-0.9633993509637775,-0.263117884550658,37
-0.9165848798747487,-0.24005274724748338,38
-0.9633993509637775,-0.263117884550658,39
-0.2639410546488696,0.9644879031538028,40
-0.9633993509637775,-0.263117884550658,41
-0.9165848798747487,-0.24005274724748338,42
-0.21712658355984074,0.9875530404569774,43
-0.9165848798747487,-0.24005274724748338,44
-0.9633993509637775,-0.263117884550658,45
-0.9165848798747487,-0.24005274724748338,46
-0.9633993509637775,-0.263117884550658,47
-0.9165848798747487,-0.24005274724748338,48
0.31075552573789855,-0.9414227658506286,49
-0.9165848798747487,-0.24005274724748338,50
-0.21712658355984074,0.9875530404569774,51
-0.9165848798747487,-0.24005274724748338,52
-0.9633993509637775,-0.263117884550658,53
0.2639410546488697,-0.9644879031538032,54
-0.9633993509637775,-0.263117884550658,55
-0.9165848798747487,-0.24005274724748338,56
-0.21712658355984074,0.9875530404569774,57
-0.2639410546488696,0.9644879031538028,58
-0.21712658355984074,0.9875530404569774,59
-0.2639410546488696,0.9644879031538028,60
-0.9633993509637775,-0.263117884550658,61
-0.2639410546488696,0.9644879031538028,62
-0.9633993509637775,-0.263117884550658,63
-0.9165848798747487,-0.24005274724748338,64
-0.21712658355984074,0.9875530404569774,65
-0.2639410546488696,0.9644879031538028,66
-0.9633993509637775,-0.263117884550658,67
-0.9165848798747487,-0.24005274724748338,68
-0.9633993509637775,-0.263117884550658,69
-0.2639410546488696,0.9644879031538028,70
-0.9633993509637775,-0.263117884550658,71
-0.2639410546488696,0.9644879031538028,72
-0.9633993509637775,-0.263117884550658,73
-0.9165848798747487,-0.24005274724748338,74
-0.21712658355984074,0.9875530404569774,75
-0.9165848798747487,-0.24005274724748338,76
-0.9633993509637775,-0.263117884550658,77
-0.9165848798747487,-0.24005274724748338,78
-0.21712658355984074,0.9875530404569774,79
-0.9165848798747487,-0.24005274724748338,80
-0.9633993509637775,-0.263117884550658,81
-0.9165848798747487,-0.24005274724748338,82
-0.21712658355984074,0.9875530404569774,83
-0.9165848798747487,-0.24005274724748338,84
-0.9633993509637775,-0.263117884550658,85
-0.9165848798747487,-0.24005274724748338,86
-0.21712658355984074,0.9875530404569774,87
-0.9165848798747487,-0.24005274724748338,88
-0.9633993509637775,-0.263117884550658,89
